Y,umur_krt,jumlah_art,luas_lantai,jk_krt,status_kawin_krt,pendidikan_krt,pekerjaan_krt,keluhan_kesehatan,internet_krt,usaha_mikro,bansos,wilayah,status_bangunan,jenis_lantai,jenis_dinding,jenis_atap,sumber_air,penerangan,bahan_bakar,motor,laptop,kabupaten
0,46,0,40,1,1,3,1,5,1,5,1,1,1,5,3,3,10,1,4,5,5,6
0,48,1,75,1,2,8,12,5,1,1,5,1,1,5,2,3,10,1,4,1,5,6
0,65,1,40,2,4,3,24,1,1,5,5,1,1,5,3,3,10,1,4,5,5,6
0,34,1,48,1,2,21,24,5,1,5,5,1,3,5,3,3,2,1,4,1,5,6
0,44,1,100,1,2,8,12,5,1,5,5,1,1,2,1,3,2,1,4,1,1,6
0,48,1,110,1,2,3,3,1,1,1,5,1,1,5,2,3,10,1,4,1,5,6
0,62,1,100,1,2,3,3,1,1,1,5,1,1,5,2,3,10,1,4,5,5,6
0,53,1,92,1,2,3,24,5,1,5,5,1,1,2,1,3,2,1,4,1,1,6
0,60,1,60,1,2,3,24,5,1,1,1,1,1,5,2,3,2,1,4,1,5,6
1,41,1,100,1,2,13,15,1,1,5,5,1,1,5,3,3,10,1,4,1,5,6
0,61,1,210,1,2,3,1,5,1,1,1,1,1,5,3,3,10,1,4,1,5,6
0,53,1,96,1,4,3,1,1,1,1,5,1,1,2,3,3,2,1,3,1,1,6
0,42,1,80,1,2,8,12,5,1,5,5,1,1,2,2,4,10,1,4,1,5,6
0,48,1,72,1,2,3,3,5,1,1,5,2,1,2,1,3,10,1,4,1,5,6
0,65,1,72,1,2,3,3,5,1,1,5,2,1,2,1,3,10,1,4,1,5,6
1,60,1,72,1,4,3,3,5,1,1,5,2,1,6,1,3,10,1,4,1,5,6
0,38,1,63,1,4,3,3,5,1,1,5,2,1,6,1,3,10,1,4,1,5,6
0,27,1,75,1,2,13,3,5,1,5,5,2,1,5,1,3,10,1,4,1,5,6
1,52,1,84,1,2,8,3,1,1,1,5,2,1,2,1,2,2,1,4,1,5,6
0,44,1,72,1,2,8,3,5,1,5,5,2,1,6,1,3,10,1,4,1,5,6
0,42,1,60,1,2,3,3,5,1,5,5,2,1,2,1,3,10,1,4,1,5,6
0,67,1,90,2,4,3,3,1,1,5,1,2,1,6,1,3,10,2,4,5,5,6
1,78,1,45,1,2,3,3,5,1,5,5,2,1,6,1,3,10,1,4,1,5,6
1,73,1,105,1,2,3,3,1,1,5,5,2,1,5,3,3,2,1,4,5,5,6
0,53,1,120,1,2,8,3,1,1,5,5,2,1,5,3,3,10,1,4,1,5,6
0,59,1,120,1,2,3,3,5,1,5,5,2,1,5,3,3,2,1,4,1,1,6
1,50,1,105,1,2,3,3,5,1,5,5,2,1,5,3,3,2,1,3,1,5,6
1,48,1,80,1,2,8,3,1,1,5,5,2,1,5,3,3,2,1,4,1,5,6
0,71,1,80,2,4,3,3,1,1,5,5,2,1,5,3,3,2,1,4,1,1,6
1,51,1,80,1,2,3,3,1,1,5,5,2,1,5,3,3,2,1,4,1,5,6
1,40,1,120,1,2,3,3,5,1,5,5,2,1,2,1,3,2,1,4,1,5,6
1,66,1,105,1,2,8,3,5,1,5,5,2,1,5,3,3,2,1,3,1,5,6
1,43,1,105,1,2,19,3,5,1,5,5,2,1,2,1,3,10,1,4,1,5,6
1,47,1,60,1,2,3,3,1,1,5,5,2,1,5,7,3,2,1,4,1,5,6
1,28,0,120,1,1,11,3,5,1,5,5,2,1,5,3,3,2,1,4,1,5,6
0,78,1,80,2,4,3,3,1,1,5,1,2,1,5,3,3,10,1,4,5,5,6
0,55,1,80,2,4,3,24,1,1,5,1,2,1,5,3,3,10,1,4,5,5,6
1,34,2,120,1,2,3,3,1,1,5,1,2,1,5,3,3,2,1,4,1,5,6
0,43,1,105,2,3,3,3,5,1,5,5,2,1,5,3,3,2,1,4,1,5,6
0,36,1,80,1,2,13,9,5,1,5,5,2,3,5,3,3,2,1,4,1,5,6
0,46,1,105,1,2,3,3,5,1,5,5,2,1,5,3,3,2,1,4,1,5,6
0,61,1,105,1,2,3,3,5,1,5,5,2,1,5,3,3,2,1,4,1,5,6
0,42,1,120,1,2,3,9,5,1,1,5,2,1,2,1,3,2,1,4,1,5,6
0,59,1,100,1,2,3,3,1,1,5,5,2,1,5,3,3,2,1,4,1,5,6
1,46,1,70,1,2,8,3,5,1,5,5,2,1,5,7,3,2,1,4,1,5,6
0,55,1,120,1,2,8,3,5,1,5,5,2,1,5,3,3,10,1,4,1,1,6
0,51,1,105,1,4,3,3,5,1,5,5,2,1,5,3,3,2,1,4,1,5,6
0,51,1,125,1,2,13,20,5,1,5,5,2,1,5,3,3,2,1,4,1,1,6
0,40,1,100,1,2,3,3,5,1,5,5,2,1,5,3,3,10,1,4,1,5,6
1,52,1,120,1,2,3,3,5,1,5,5,2,1,2,1,3,10,1,4,1,5,6
0,42,1,125,1,2,8,3,5,1,5,5,2,1,5,3,3,2,1,4,1,5,6
0,77,1,75,1,2,3,3,5,1,1,5,2,1,5,3,3,10,1,4,5,5,6
0,45,1,100,1,2,13,3,5,1,5,5,2,1,5,5,3,2,1,4,1,5,6
0,60,1,240,1,2,3,3,5,1,5,5,2,1,2,1,3,10,1,1,1,1,6
0,38,1,90,1,2,8,3,5,1,5,5,2,1,5,3,3,2,1,4,1,5,6
0,52,0,150,1,1,3,3,5,1,5,5,2,1,5,3,3,10,1,4,1,5,6
1,44,1,35,1,2,3,13,5,1,5,5,2,1,5,7,3,10,1,4,1,5,6
1,28,1,72,1,2,13,3,5,1,1,5,2,1,2,1,2,4,1,4,1,5,7
0,44,1,60,1,2,8,3,1,1,1,5,2,1,6,1,2,4,1,4,1,5,7
0,31,1,70,2,3,8,24,1,1,5,5,2,1,6,1,3,4,1,4,1,5,7
1,41,1,36,1,2,8,3,5,1,5,5,2,1,6,3,3,4,1,4,1,5,7
1,29,1,90,1,1,11,3,1,1,5,5,2,1,6,3,3,4,1,4,1,5,7
0,71,1,24,2,4,3,18,5,1,5,5,2,1,6,3,3,4,1,4,5,5,7
0,44,1,63,2,4,3,3,5,1,5,5,2,1,6,1,3,4,1,4,1,1,7
1,43,1,48,1,2,8,11,5,1,5,5,2,1,6,3,3,4,1,4,1,5,7
0,32,1,82,1,2,13,3,1,2,5,5,2,1,6,1,3,4,1,4,1,5,7
0,57,1,48,2,3,3,12,1,1,5,5,2,1,2,1,3,4,1,4,1,5,7
0,37,1,90,1,2,21,21,5,1,1,5,2,1,2,1,3,2,1,4,1,1,7
0,67,1,150,1,2,13,3,1,1,5,5,2,1,2,1,3,2,1,4,1,1,7
0,45,1,60,1,2,13,3,5,1,5,5,2,1,6,1,3,2,1,4,1,1,7
0,51,1,36,1,2,13,13,5,1,5,5,2,2,6,3,3,2,1,4,1,5,7
0,46,1,42,1,2,8,3,5,1,5,5,2,2,6,3,3,5,1,4,1,5,7
0,34,1,48,1,2,13,3,5,1,5,5,2,1,2,1,3,4,1,4,1,5,7
0,59,1,300,1,2,13,3,5,1,1,5,2,1,2,1,3,2,1,4,1,5,7
0,63,1,60,1,2,3,3,1,1,1,1,2,1,2,1,3,2,1,4,1,5,7
0,37,1,180,1,2,13,3,5,1,5,5,2,1,6,3,3,2,1,4,1,1,7
0,78,1,128,1,4,3,3,1,1,5,5,2,1,7,1,3,4,1,4,5,5,7
0,74,1,42,1,2,4,3,5,1,1,5,1,1,6,1,3,5,1,4,1,5,7
0,64,1,162,1,2,13,3,5,1,5,5,1,1,2,1,3,2,1,4,1,1,7
0,33,1,42,1,2,3,3,5,1,5,1,1,1,6,3,3,5,1,4,1,5,7
0,44,1,54,1,2,8,13,5,1,1,5,1,1,6,3,3,5,1,4,1,5,7
0,39,1,36,1,2,13,21,5,1,1,5,1,4,6,1,3,2,2,4,1,5,7
0,51,1,36,1,2,13,13,1,1,1,5,1,3,2,1,1,2,1,4,1,1,7
0,45,1,42,1,2,3,21,5,1,5,5,1,3,6,1,3,5,1,4,1,5,7
0,44,1,45,2,4,13,24,1,1,1,5,1,1,2,1,3,5,1,4,1,5,7
0,61,2,90,1,2,8,3,5,1,5,1,1,1,5,3,3,5,1,4,1,5,7
0,57,1,36,1,3,3,3,5,1,5,5,1,3,6,3,3,5,1,4,1,5,7
0,47,1,36,1,2,8,3,5,1,5,1,2,1,5,3,3,5,1,4,1,5,7
0,40,1,54,1,2,3,3,5,1,5,1,2,1,5,3,2,5,1,4,1,5,7
0,56,1,105,1,2,13,8,1,1,1,5,2,1,5,3,3,5,1,4,1,5,7
0,47,1,48,1,2,13,3,1,1,5,5,2,1,5,3,3,5,1,4,1,5,7
0,42,1,72,1,2,13,16,5,1,5,5,2,1,5,3,3,5,1,4,1,5,7
0,46,1,84,1,2,3,3,5,1,5,5,2,1,2,1,3,5,1,4,1,5,7
0,49,1,78,1,2,13,3,5,1,5,5,2,1,6,1,3,5,1,4,1,5,7
0,42,1,54,1,2,8,23,1,1,5,1,2,1,5,3,3,4,1,4,1,5,7
1,28,1,36,1,2,8,3,1,1,5,5,2,1,6,1,3,5,1,4,1,5,7
0,34,1,42,1,2,3,3,5,1,5,1,2,1,5,3,3,2,2,4,1,5,7
0,70,1,135,1,2,8,3,5,1,1,5,2,1,1,1,3,2,1,4,1,5,7
0,63,1,105,1,2,3,12,5,1,1,5,2,1,6,1,3,2,1,4,1,5,7
0,50,1,84,1,2,3,12,5,1,1,5,2,1,2,1,3,2,1,4,1,5,7
0,50,1,36,1,2,3,3,5,1,5,5,2,4,2,1,3,2,1,4,1,1,7
0,38,1,105,1,2,13,12,5,1,1,5,2,1,2,1,3,2,1,1,1,5,7
1,38,1,60,1,2,8,3,5,1,5,5,2,1,2,1,3,7,1,4,1,5,7
1,65,1,105,1,2,8,3,5,1,1,5,2,1,2,1,3,2,1,4,1,5,7
0,53,1,96,1,2,13,12,5,1,1,5,2,1,2,1,3,2,1,3,1,5,7
0,49,1,108,1,2,3,13,5,1,1,5,2,1,2,1,3,2,1,4,1,5,7
1,38,1,50,1,2,3,3,5,1,5,5,2,1,5,3,3,2,1,4,1,5,7
0,40,1,117,1,2,21,21,5,3,5,5,2,1,2,1,3,1,1,4,1,1,7
0,49,1,83,1,2,13,3,5,3,5,5,2,1,2,1,3,2,1,4,1,1,7
0,41,1,96,1,2,13,3,5,1,5,1,2,1,2,1,3,2,1,4,1,5,7
0,38,1,60,1,2,13,8,5,1,5,5,2,1,1,1,3,2,1,3,1,5,7
1,34,1,36,1,2,13,3,1,1,5,5,2,3,2,1,3,5,1,4,1,5,7
0,57,1,84,1,2,13,21,5,1,5,5,2,1,2,1,3,2,1,4,1,5,7
1,41,1,85,1,2,3,3,5,1,5,5,2,1,6,1,3,2,2,4,1,5,7
0,42,1,108,1,2,13,12,5,1,1,5,2,1,2,1,3,2,1,4,1,5,7
0,52,1,135,1,2,3,11,5,1,5,5,2,1,2,1,3,2,1,4,1,5,7
1,29,1,70,1,2,13,3,5,1,5,5,2,1,6,1,3,2,1,4,1,5,7
0,46,1,70,2,4,3,3,1,1,5,5,2,1,6,1,3,5,1,4,1,5,7
0,53,1,98,1,2,13,11,5,1,5,5,2,1,6,1,3,5,1,4,1,5,7
1,61,1,108,1,2,3,3,5,1,5,5,2,1,6,1,3,5,1,4,1,5,7
0,45,1,70,1,2,3,3,5,1,5,5,2,1,6,1,3,4,1,4,1,5,7
1,34,1,77,1,2,3,3,1,1,5,5,2,1,6,1,3,4,1,4,1,5,7
1,54,2,91,1,2,3,13,5,1,5,5,2,1,6,1,3,5,1,4,1,5,7
0,39,1,90,1,2,13,3,1,1,5,5,2,1,6,1,3,2,1,4,1,5,7
0,46,1,80,1,2,8,24,5,1,5,1,2,1,6,1,3,4,1,4,1,5,7
0,73,2,104,1,2,3,3,5,1,5,5,2,1,6,1,3,5,1,4,1,5,7
0,44,1,120,1,2,13,20,1,1,5,5,2,1,2,1,3,5,1,4,1,5,7
0,55,2,60,1,2,3,3,5,1,5,5,2,1,6,1,3,2,1,4,1,5,7
1,32,1,49,1,2,13,3,1,2,5,5,2,1,6,1,3,2,1,4,1,5,7
0,42,2,28,2,3,3,14,5,1,5,5,2,3,6,1,3,2,2,4,5,5,7
0,50,1,84,1,2,3,3,1,1,5,5,2,1,5,3,3,5,1,4,1,5,7
0,63,1,48,1,2,8,3,5,1,5,5,2,1,5,3,3,2,1,4,1,5,7
0,39,1,96,1,2,13,24,5,1,5,5,2,1,2,1,1,5,1,3,1,5,7
0,43,1,120,1,2,11,3,5,1,5,5,2,1,2,1,3,2,1,4,1,5,7
0,47,1,70,1,2,8,13,1,1,5,5,2,1,5,1,3,6,1,4,1,5,7
0,56,1,64,2,2,3,24,5,1,5,5,2,1,5,1,3,2,1,4,1,5,7
0,57,1,18,1,2,13,3,5,1,5,5,2,1,6,3,3,2,1,4,5,5,7
0,60,1,98,1,2,3,3,5,1,5,5,2,1,6,1,3,5,1,4,1,5,7
1,56,1,88,1,2,3,3,1,1,5,5,2,1,5,3,3,5,1,4,1,5,7
1,50,1,86,1,2,13,12,1,1,5,5,2,1,6,1,3,2,1,4,1,5,7
0,59,1,88,1,2,3,3,1,1,5,5,2,1,6,1,3,5,1,4,1,5,7
0,62,1,60,1,2,3,3,1,1,5,5,2,1,6,3,3,5,1,4,1,5,7
1,41,1,99,1,2,3,14,1,1,5,1,2,1,2,3,3,5,1,4,1,5,7
0,36,1,77,1,2,8,3,1,1,5,1,2,1,6,3,3,5,1,4,1,5,7
0,63,1,98,1,2,3,12,1,1,5,5,2,1,6,1,3,4,1,4,1,5,7
0,29,1,98,2,3,8,12,5,1,5,5,2,1,2,1,3,5,1,4,1,5,7
0,59,1,104,1,2,3,3,1,1,5,5,2,1,5,3,3,5,1,4,1,5,7
1,44,1,54,1,2,3,1,5,1,5,5,2,1,6,1,3,5,1,4,1,5,7
0,47,1,108,1,2,3,1,5,1,5,5,2,1,2,1,2,5,1,4,5,1,7
1,34,1,63,1,1,3,1,1,1,5,5,2,1,6,1,3,6,1,4,1,5,7
0,47,1,78,1,2,13,18,5,1,1,5,2,1,6,1,3,5,1,4,1,1,7
0,63,1,81,1,2,3,1,1,1,5,5,2,1,5,1,3,6,1,4,1,5,7
1,35,1,77,1,2,13,3,5,1,5,5,2,1,6,1,3,2,1,4,1,5,7
1,27,1,54,1,4,8,3,5,1,5,5,2,1,6,3,4,5,1,4,1,5,7
0,51,1,144,1,2,13,3,5,1,1,5,2,1,6,1,2,4,1,4,1,5,7
0,58,1,170,1,2,8,3,5,1,5,5,2,1,2,1,2,4,1,4,1,1,7
0,52,1,54,1,2,3,1,5,1,5,5,2,1,2,1,2,5,1,4,1,1,7
0,42,1,55,1,2,13,3,1,2,5,5,2,1,5,3,3,4,1,4,1,5,7
0,31,1,24,1,2,21,3,5,1,5,5,2,3,6,3,3,2,1,4,1,1,7
0,27,2,60,1,2,21,8,5,1,5,5,2,1,6,3,3,5,1,4,1,5,7
0,48,2,60,1,2,3,3,1,1,5,5,2,1,6,3,3,2,1,4,1,5,7
0,41,1,96,1,2,13,3,1,1,5,5,2,1,6,1,3,7,1,4,5,5,7
0,51,1,40,1,2,13,3,5,1,5,5,2,1,6,3,3,2,1,4,1,5,7
0,44,1,48,1,2,8,3,5,1,5,5,2,1,6,3,3,6,1,4,1,5,7
1,34,1,39,1,2,8,3,5,2,5,5,2,1,6,3,3,6,1,4,5,5,7
0,75,2,72,1,2,3,3,1,1,5,5,2,1,6,3,3,8,1,4,1,5,7
0,55,1,112,1,2,3,3,1,1,5,5,2,1,6,1,3,1,1,2,1,1,7
0,66,1,28,1,2,3,3,5,1,5,5,1,1,6,3,3,2,1,4,1,5,7
0,63,1,70,1,3,3,3,5,1,5,5,1,1,6,1,2,2,1,4,1,5,7
0,62,2,60,1,2,3,3,5,1,5,5,1,1,6,1,3,2,1,4,1,5,7
0,37,2,72,1,2,21,21,1,1,5,5,1,1,6,1,3,2,1,2,1,5,7
1,43,1,54,1,2,13,11,1,1,5,5,1,1,6,3,2,4,1,10,1,5,7
1,38,1,60,1,2,15,1,5,1,5,5,1,1,6,1,3,2,1,4,1,5,7
0,78,1,60,1,2,8,3,5,1,5,5,1,1,2,1,2,6,1,4,5,5,7
0,46,1,72,1,2,8,13,5,1,5,5,1,1,2,1,3,2,1,4,1,5,7
0,69,1,65,2,4,15,3,1,2,5,5,1,1,2,3,3,2,1,4,5,5,7
0,56,1,84,1,2,3,3,5,1,5,5,1,1,2,1,3,2,1,4,1,5,7
0,43,2,72,1,2,8,13,5,1,5,5,1,1,2,1,2,2,1,4,1,5,7
0,43,1,120,1,2,15,3,5,1,1,5,1,1,2,1,3,1,1,4,1,5,7
0,47,1,140,1,2,3,3,5,1,1,5,1,1,2,1,2,4,1,4,1,1,7
1,38,1,72,1,2,13,3,5,1,5,5,1,1,2,1,2,2,1,4,5,1,7
0,47,1,72,2,4,8,3,5,1,5,5,1,1,2,1,2,2,1,4,1,1,7
0,43,1,180,1,2,3,1,5,1,5,5,1,1,5,3,2,2,1,4,1,5,7
0,37,1,108,1,2,13,12,5,1,1,5,1,1,2,1,2,1,1,4,1,1,7
1,49,1,72,1,2,3,3,5,2,1,5,1,1,6,3,2,4,1,4,1,5,7
0,46,1,72,1,2,15,12,5,1,5,5,1,1,2,1,2,2,1,4,1,5,7
1,45,1,72,1,2,11,11,5,2,5,5,1,1,6,1,2,4,1,4,1,5,7
0,36,1,64,1,2,13,11,5,1,5,5,1,1,6,3,3,2,1,4,1,5,7
1,42,1,70,1,3,8,11,5,1,5,5,1,1,2,1,3,2,1,4,1,5,7
0,49,1,120,1,2,3,8,5,1,5,5,1,1,2,1,2,2,1,4,1,1,7
0,57,1,120,1,2,8,3,5,1,5,5,1,1,2,1,4,2,1,4,1,1,7
0,54,1,64,1,2,13,3,5,1,5,5,1,1,6,1,2,2,1,4,1,1,7
1,45,1,84,1,2,13,12,5,1,5,5,1,1,6,3,3,2,1,4,1,5,7
1,39,1,64,1,2,3,11,5,1,5,5,1,1,6,3,4,2,1,4,1,5,7
1,38,2,80,1,2,13,11,5,1,5,5,1,1,6,3,3,2,1,4,1,5,7
1,44,1,64,1,2,8,8,5,1,5,5,1,2,6,3,3,2,1,4,1,5,7
1,40,1,64,1,2,13,12,5,1,5,5,1,1,5,3,3,2,1,4,1,5,7
0,53,1,56,1,2,13,3,5,1,5,5,1,4,6,1,1,2,1,4,1,5,7
0,51,1,56,1,2,3,8,5,1,5,5,1,4,6,1,3,1,1,4,1,1,7
0,44,1,56,1,2,13,3,5,1,5,5,1,4,6,1,3,1,1,4,1,5,7
1,44,1,56,1,2,21,3,5,1,5,5,1,4,6,1,3,1,1,4,1,1,7
0,52,1,56,1,2,13,3,5,1,5,5,1,4,6,1,3,1,1,4,1,5,7
0,52,1,56,1,2,3,3,5,1,5,5,1,4,6,1,3,1,1,1,1,5,7
0,51,1,56,1,2,13,3,5,1,5,5,1,4,6,1,3,1,1,4,1,5,7
0,35,1,48,1,2,13,3,5,1,5,5,1,4,6,1,3,2,1,4,1,5,7
0,27,1,56,1,2,13,3,5,1,5,5,1,4,6,1,3,1,1,4,1,5,7
1,56,1,56,1,2,13,3,5,1,5,5,1,4,6,1,3,2,1,4,1,5,7
0,56,1,24,1,4,3,3,5,1,5,5,2,1,5,3,3,2,1,4,5,5,7
0,38,1,32,1,2,21,21,5,1,5,5,2,4,2,1,4,1,1,4,1,5,7
0,51,1,72,1,2,13,3,5,1,5,5,2,1,6,1,4,4,1,4,1,5,7
1,38,1,40,1,2,14,3,5,1,5,5,2,1,6,1,3,4,1,4,1,5,7
1,40,1,50,1,2,13,3,5,1,5,5,2,1,6,3,4,4,1,4,1,5,7
1,27,1,32,1,2,13,3,5,1,5,5,2,1,6,3,3,2,1,4,1,5,7
1,41,1,32,1,2,21,12,5,1,5,5,2,1,6,3,3,2,1,4,5,5,7
0,62,1,40,1,2,3,11,5,1,5,5,2,1,6,3,3,2,1,4,1,5,7
1,53,1,54,1,2,3,3,5,1,5,5,2,1,6,1,3,4,1,4,1,5,7
0,68,1,30,2,4,3,3,5,1,5,5,2,1,6,3,3,2,1,4,1,5,7
0,41,1,40,1,2,13,3,5,1,5,5,1,4,6,1,3,2,3,4,1,5,7
0,46,1,40,1,2,8,3,5,1,5,5,1,4,6,1,3,2,3,4,1,1,7
0,42,1,40,1,2,8,3,5,1,5,5,1,4,6,1,3,2,3,4,1,5,7
0,65,1,40,1,2,3,3,5,1,5,5,1,4,5,3,3,2,3,4,1,5,7
0,42,1,40,1,2,13,3,5,1,5,5,1,4,5,3,3,2,3,4,1,5,7
0,51,1,40,1,2,13,3,5,1,5,5,1,4,7,1,3,2,3,4,1,1,7
0,40,1,40,1,2,8,3,5,1,5,5,1,4,6,1,3,8,3,4,1,1,7
0,34,1,40,1,2,13,3,5,1,5,5,1,4,5,3,3,2,3,4,1,5,7
0,49,1,40,1,2,8,3,5,1,5,5,1,4,5,3,3,2,3,4,1,5,7
0,43,1,40,1,2,3,3,5,1,5,5,1,4,5,3,3,2,3,4,1,5,7
0,49,1,140,1,2,13,3,5,1,1,5,1,1,2,1,3,2,1,3,1,1,7
0,28,1,45,1,2,8,14,5,1,5,5,1,1,6,1,3,2,1,4,5,5,7
0,43,1,60,1,2,13,8,5,1,5,5,1,1,6,1,3,2,1,4,1,5,7
0,54,1,50,1,2,3,8,5,1,5,5,1,1,6,1,3,2,1,4,1,5,7
0,36,1,50,1,2,13,8,5,1,5,5,1,1,6,3,3,2,1,4,1,5,7
0,44,1,40,1,2,21,21,5,1,5,5,1,1,6,1,3,2,1,4,1,1,7
0,54,1,90,1,2,8,8,5,1,5,5,1,1,2,1,3,2,1,4,1,5,7
0,49,1,48,1,2,13,8,5,1,5,5,1,1,6,3,3,2,1,4,1,5,7
0,41,1,40,2,3,8,8,5,1,5,5,1,1,6,3,3,2,1,4,5,5,7
0,61,1,48,2,4,3,3,5,1,5,5,1,1,6,1,3,2,1,4,5,5,7
1,58,1,45,1,2,3,3,5,1,5,5,2,1,2,1,3,5,1,4,1,5,7
0,72,1,200,1,2,3,3,5,1,5,5,2,1,2,1,3,2,1,4,1,5,7
1,49,1,200,1,2,3,3,5,1,5,5,2,1,3,3,4,5,1,4,1,5,7
1,60,1,250,1,2,3,5,5,1,5,5,2,1,4,3,3,5,1,4,1,5,7
0,43,1,35,1,2,8,3,5,1,5,5,2,1,6,3,3,5,1,4,1,5,7
0,44,1,36,1,2,8,3,5,1,5,5,2,1,6,1,3,6,1,4,1,5,7
0,39,1,200,1,2,8,3,1,1,5,5,2,1,3,3,3,5,1,4,1,5,7
0,55,1,72,1,2,3,3,5,1,5,5,2,1,6,3,3,7,1,4,1,5,7
0,42,1,72,1,2,3,3,5,2,5,5,2,1,4,3,3,5,1,4,1,5,7
1,45,1,48,1,2,8,3,5,1,5,5,2,1,6,3,3,2,1,4,1,5,7
0,83,1,60,2,4,3,3,5,1,5,5,1,1,6,1,4,4,1,4,5,5,7
1,40,1,60,1,2,13,3,5,1,5,5,1,1,6,3,3,6,2,4,1,5,7
0,54,1,72,1,2,8,3,5,2,5,5,1,1,6,3,3,5,1,4,1,1,7
1,54,1,54,1,2,8,3,5,1,5,1,1,1,6,1,3,5,1,4,1,5,7
1,37,1,50,1,2,3,3,5,1,1,1,1,1,8,3,3,6,1,4,1,5,7
0,37,1,45,1,2,8,3,5,1,5,1,1,1,8,3,3,6,1,4,1,5,7
0,48,1,54,1,2,8,12,1,1,5,5,1,1,6,3,3,4,1,4,5,5,7
1,56,2,45,1,4,3,3,5,2,5,1,1,1,6,3,3,4,1,4,1,5,7
0,38,1,72,1,2,8,3,5,1,5,5,1,1,6,3,3,4,1,4,1,5,7
1,28,1,48,1,2,3,3,5,1,5,5,1,2,8,3,3,4,1,4,5,5,7
0,71,1,36,2,4,3,3,5,1,5,1,2,1,6,3,3,2,1,4,5,5,7
0,31,1,36,1,2,13,3,5,1,5,5,2,1,6,1,3,2,1,4,1,5,7
0,59,1,45,1,2,3,3,5,1,5,5,2,1,6,1,3,2,1,4,1,5,7
0,39,1,36,1,2,3,3,5,1,5,1,2,1,6,3,3,2,1,4,1,5,7
0,37,1,36,1,2,3,3,5,1,5,5,2,1,6,3,3,2,1,4,1,5,7
0,64,1,84,1,2,13,3,5,1,5,5,2,1,2,1,3,2,1,4,1,5,7
0,47,1,36,1,2,3,3,5,1,5,5,2,1,6,3,2,2,1,4,1,5,7
0,42,1,45,1,2,13,3,5,1,5,5,2,1,6,1,3,2,1,4,1,1,7
0,60,2,80,1,2,3,3,5,1,5,5,2,1,6,1,3,2,1,4,1,1,7
0,43,1,70,1,2,3,3,5,1,5,5,2,1,2,1,3,2,1,4,1,1,7
0,57,1,50,1,2,21,21,5,1,5,5,2,1,2,1,3,2,1,3,1,1,7
1,51,1,48,1,2,13,3,5,1,5,5,2,1,2,1,3,2,1,3,1,1,7
1,34,1,36,1,2,8,3,5,1,5,5,2,1,6,3,3,2,1,4,1,5,7
1,44,1,60,1,2,13,20,5,1,5,5,2,1,6,3,3,2,1,3,1,1,7
1,37,1,60,1,2,8,3,5,1,5,5,2,1,6,3,3,4,1,4,1,5,7
1,63,1,36,1,2,3,3,5,1,5,5,2,1,6,3,3,2,1,4,1,5,7
0,39,1,40,1,2,13,3,5,1,5,5,2,1,6,3,3,2,1,4,1,5,7
0,69,1,36,2,4,3,3,1,1,5,5,2,1,6,3,3,2,1,4,5,5,7
1,46,1,24,1,2,3,3,5,1,5,5,2,1,6,3,3,3,1,4,1,5,7
1,59,1,120,1,2,3,3,5,1,5,5,2,1,2,1,4,3,1,3,1,1,7
0,31,1,60,1,2,19,22,5,1,5,5,2,3,6,1,3,3,1,4,1,1,7
0,62,1,60,2,4,3,3,1,1,5,5,2,1,6,1,3,3,1,4,5,5,7
1,48,1,42,1,2,3,3,5,1,5,5,2,1,6,3,3,3,1,4,1,5,7
1,38,1,48,1,2,8,3,5,1,5,5,2,1,6,3,3,3,1,4,1,5,7
1,52,1,60,1,2,8,3,5,1,5,5,2,1,2,1,4,2,1,3,1,1,7
0,63,1,60,1,2,8,12,5,1,5,5,2,1,2,1,3,3,1,4,1,5,7
1,40,1,40,1,2,8,3,5,1,5,5,2,1,6,3,3,3,1,4,1,5,7
0,55,1,55,1,4,3,3,5,1,5,5,2,1,6,1,3,2,1,4,1,5,7
0,34,1,60,1,2,8,3,5,1,5,5,2,1,6,1,3,2,1,4,1,5,7
0,61,1,60,1,2,3,3,5,1,5,5,2,1,6,1,3,2,1,4,1,5,7
0,67,1,60,1,2,3,3,5,1,5,5,2,1,6,1,3,1,1,3,1,5,7
1,37,1,60,1,3,8,3,5,1,5,5,2,3,6,1,3,2,1,4,1,5,7
1,44,1,54,1,2,13,3,5,1,5,5,2,1,6,1,3,4,1,4,1,5,7
0,69,1,54,1,4,8,3,1,1,5,5,2,1,6,1,3,2,1,4,5,5,7
0,40,1,50,1,2,8,3,5,1,5,5,2,1,2,1,4,2,1,4,1,5,7
0,33,1,48,1,2,8,3,5,1,5,5,2,1,2,1,3,2,1,4,1,5,7
0,58,1,70,2,4,3,3,5,1,5,5,2,1,6,1,3,2,1,4,1,5,7
0,60,1,50,1,2,4,3,5,1,5,1,1,1,5,7,3,10,1,4,1,5,7
0,64,1,75,1,2,9,3,1,1,5,5,1,1,5,3,3,10,1,4,1,5,7
0,36,1,45,1,2,9,3,5,2,5,5,1,1,5,7,3,10,1,4,1,5,7
0,83,1,75,1,2,4,3,5,1,5,5,1,1,5,7,3,10,1,10,1,5,7
0,55,1,50,1,2,14,3,5,1,5,5,1,1,5,3,3,10,1,4,1,5,7
0,48,1,97,1,2,9,3,5,3,5,5,1,1,5,3,3,10,1,4,1,1,7
0,44,1,75,1,2,3,3,5,1,5,5,1,1,5,3,3,10,1,4,1,5,7
