"URUT","PSU","SSU","STRATA","WI1","WI2","R101","R102","R105","NUINFORT","R1701","R1702","R1703","R1704","R1705","R1706","R1707","R1708","NUINFORT1","R1801","R1802","R1803","R1804","R1805","R1806A","R1806B","R1807","R1808","R1809A","R1809B","R1809C","R1809D","R1809E","R1810A","R1810B","R1810C","R1811A","R1811B","R1812","R1813A","R1813B","R1813C","R1813D","R1813E","R1814A","R1814B","R1814C","R1815A","R1815B","R1815C","R1816","R1816B1","R1816B2","R1816B3","R1817","R1901A","R1901B","R1901C","R1901D","R1901E","R1901F","R1901G","R1901H","R1901I","R1901J","R1901K","R2001A","R2001B","R2001C","R2001D","R2001E","R2001F","R2001G","R2001H","R2001I","R2001J","R2001K","R2001L","R2001M","R2002_A","R2002_B","R2002_C","R2002_D","R2101A","R2101B","R2101C","R2201A2","R2201A3","R2201B2","R2201B3","R2201C2","R2201C3","R2201D2","R2201D3","R2201E2","R2201E3","R2201F2","R2201F3","R2202","R2203","R2204A","R2204B","R2204C_A","R2204C_B","R2204C_C","R2204C_D","R2204C_E","R2204C_F","R2204C_G","R2204LAIN","R2205A","R2207","R2208A2","R2208B2","R2208BI2","R2208C2","R2208D2","R2208E2_A","R2208E2_B","R2208E2_C","R2208E2_D","R2208E2_E","R2208E2_F","R2208E2_G","R2208E2LAI","R2208A3","R2208B3","R2208BI3","R2208C3","R2208D3","R2208E3_A","R2208E3_B","R2208E3_C","R2208E3_D","R2208E3_E","R2208E3_F","R2208E3_G","R2208E3LAI","R2208A4","R2208B4","R2208BI4","R2208C4","R2208D4","R2208E4_A","R2208E4_B","R2208E4_C","R2208E4_D","R2208E4_E","R2208E4_F","R2208E4_G","R2208E4LAI","R2208A5","R2208B5","R2208BI5","R2208C5","R2208D5","R2208E5_A","R2208E5_B","R2208E5_C","R2208E5_D","R2208E5_E","R2208E5_F","R2208E5_G","R2208E5LAI","R2209A","R2209B","R2209C","R2209D","R2210AA","R2210B1","R2210B2","R2210B3","R2210B4","R2210B5","R2211A","R2211A1","R2211A2","R2211A3","R2211A4","R2211A5","R2211B","R2211B1","R301","R302","R303","R304","R305","FWT"
200902,21720,222622,15721,20148,200902,15,72,1,1,5,5,5,5,5,5,5,5,1,1,1,1,21,5,3,0,1,6,1,1,3,0,0,2,0,0,2,10,5,5,5,5,5,5,3,1,0,1,1,1,1,1,0,0,7,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,1,1,1,"A","B",NA,NA,"E",NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,4,0,4,3,1,14.6770714257105
126716,14203,140919,15071,12696,126716,15,7,1,1,5,5,5,5,5,5,5,5,1,1,1,1,72,5,2,0,1,6,1,1,1,98,7,4,0,1,1,0,5,5,5,5,5,5,4,0,1,2,1,5,1,3,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,1,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,5,0,5,5,1,112.799804244257
34104,4932,39036,15022,3430,34104,15,2,2,1,5,5,5,5,5,5,5,5,1,1,1,6,40,5,3,0,3,6,6,0,0,0,0,5,0,1,1,0,5,5,5,5,5,5,5,0,1,1,1,1,1,2,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,1,5,5,5,5,5,5,0,0,0,0,0,5,0,2,0,2,2,0,91.7942614230167
187299,20350,207649,15711,18779,187299,15,71,1,2,5,5,5,5,5,5,5,5,2,1,1,1,120,5,3,0,1,2,1,1,1,98,7,6,0,2,1,0,5,5,5,5,5,5,6,0,2,1,1,1,1,3,0,0,3,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,1,5,5,5,5,5,1,1,1,"A",NA,NA,NA,3,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,2,0,2,2,0,89.3952799837557
61007,7607,68614,15042,6103,61007,15,4,2,2,5,5,5,5,5,5,5,5,2,1,1,1,120,1,2,0,1,2,1,1,1,98,7,3,1,0,1,0,5,5,5,5,5,5,3,1,0,1,1,1,1,3,0,0,4,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,1,1,5,5,1,1,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,2,0,2,2,0,114.228512441022
174290,18993,193283,15092,17484,174290,15,9,2,2,1,5,5,5,5,5,5,5,2,2,1,1,35,5,3,0,3,6,1,1,1,98,7,5,0,2,2,3,5,5,5,5,5,5,5,0,2,1,1,5,1,2,0,0,4,1,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,1,1,1,"A","B","C","D","E",NA,NA,NA,5,1,1,1,200000,1,1,"A","B","C","D",NA,"F",NA,NA,1,1,200000,1,1,"A","B","C","D",NA,"F",NA,NA,1,1,200000,1,1,"A","B","C","D",NA,"F",NA,NA,1,1,200000,1,1,"A","B","C","D",NA,"F",NA,NA,1,5,5,5,1,5,5,5,5,5,5,0,0,0,0,0,5,0,5,0,5,3,2,83.9181109080814
91261,10659,101920,15052,9154,91261,15,5,2,1,5,5,5,5,5,5,5,5,1,1,1,1,143,5,3,0,1,2,1,1,1,17,7,2,0,0,2,5,5,5,5,5,5,5,5,0,2,1,1,1,1,2,0,0,3,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,1,1,1,5,5,1,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,3,0,3,3,1,260.365994932985
173255,18890,192145,15092,17381,173255,15,9,2,2,1,1,1,5,5,5,5,5,2,1,1,1,112,5,3,0,1,6,1,1,4,0,0,6,0,2,1,0,5,5,5,5,5,5,9,0,0,1,1,1,1,2,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,1,5,5,5,5,5,5,0,0,0,0,0,5,0,4,0,4,4,1,230.216150531687
40695,5575,46270,15032,4072,40695,15,3,2,1,1,5,5,5,5,5,5,5,1,1,1,6,63,5,3,0,1,6,1,1,1,6,7,7,0,2,1,0,1,5,5,5,5,5,7,0,2,1,1,1,1,2,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,1,0,1,1,0,6.86203297174595
129574,14500,144074,15072,12993,129574,15,7,2,2,5,5,5,5,5,5,5,5,2,1,1,1,54,5,3,0,1,6,1,1,1,98,7,4,0,2,2,5,5,5,5,5,5,5,4,0,2,1,1,1,1,3,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,4,0,4,3,1,110.521293944771
143334,15878,159212,15082,14370,143334,15,8,2,3,5,5,5,5,5,5,5,5,3,1,1,1,56,5,3,0,1,2,1,1,1,98,7,5,0,1,1,0,5,5,5,5,5,5,5,0,1,1,1,1,1,2,0,0,4,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,1,1,5,1,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,6,2,4,4,1,235.067180779842
165902,18160,184062,15091,16651,165902,15,9,1,1,5,5,5,5,5,5,5,5,1,1,3,0,72,5,3,0,1,2,1,1,1,7,7,2,0,0,2,10,5,5,5,5,5,5,3,1,0,1,1,1,1,3,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,1,5,5,5,5,5,5,0,0,0,0,0,5,0,4,1,3,2,1,174.063016746207
164065,17954,182019,15092,16445,164065,15,9,2,2,5,5,5,5,5,5,5,5,2,1,1,1,96,5,2,0,1,6,1,1,1,7,7,2,0,0,2,10,5,5,5,5,5,5,5,0,1,4,0,0,1,3,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,5,0,5,4,1,127.637373764422
38697,5383,44080,15021,3881,38697,15,2,1,2,5,5,5,5,5,5,5,5,2,1,1,1,36,5,3,0,1,6,2,2,4,0,0,6,0,1,1,0,5,5,5,5,5,5,6,0,1,3,0,0,2,0,0,0,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,1,1,1,4,"A",NA,NA,NA,"E",NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,4,0,4,3,1,473.054449136971
118190,13363,131553,15061,11857,118190,15,6,1,1,5,5,5,5,5,5,5,5,1,1,3,0,42,5,3,0,1,2,1,1,1,4,7,10,0,0,1,0,5,5,5,5,5,5,3,1,0,1,1,1,1,3,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,1,5,5,5,5,1,"A",NA,NA,NA,1,2,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,1,5,5,5,5,5,5,0,0,0,0,0,5,0,3,0,3,3,1,211.855714551289
92421,10760,103181,15052,9255,92421,15,5,2,2,1,5,5,5,5,5,5,5,2,1,1,1,48,5,3,0,1,6,1,1,1,4,7,4,0,2,1,0,5,5,5,5,5,5,4,0,2,1,1,1,1,2,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,4,1,3,3,1,98.8056285252584
150100,16551,166651,15081,15043,150100,15,8,1,2,1,5,5,5,5,5,5,5,2,1,1,3,72,5,3,0,1,6,1,1,4,0,0,5,0,2,1,0,1,5,5,5,5,5,5,0,2,1,1,1,1,2,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,NA,NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,4,0,4,3,1,70.4933374342777
10172,2511,12683,15012,1010,10172,15,1,2,1,5,5,5,5,5,5,5,5,1,1,3,0,126,5,3,0,1,6,1,1,1,98,7,3,1,0,1,0,5,5,5,5,5,5,3,1,0,1,1,1,1,1,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,1,5,5,5,5,5,NA,NA,NA,NA,1,1,0,5,0,5,0,1,1,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,3,1,2,2,1,3.99650025597807
103716,11924,115640,15052,10419,103716,15,5,2,2,5,5,5,5,5,5,5,5,2,1,4,0,49,5,3,0,7,6,1,1,1,4,5,4,0,1,2,5,5,5,5,5,5,5,7,0,2,1,1,1,1,1,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,1,5,NA,NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,4,1,3,2,1,127.794789572147
50336,6565,56901,15032,5062,50336,15,3,2,1,5,5,5,5,5,5,5,5,1,1,1,1,120,5,3,0,1,2,1,1,1,12,7,5,0,2,1,0,5,5,5,5,5,5,5,0,2,1,1,1,1,1,0,0,4,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,1,1,5,5,1,5,1,"A",NA,NA,NA,4,0,0,1,2,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,2,0,2,2,1,9.17026195020626
126447,14203,140650,15071,12696,126447,15,7,1,2,5,5,5,5,5,5,5,5,2,1,1,1,120,5,3,0,1,2,1,1,1,98,8,1,0,0,1,0,5,5,5,5,5,5,4,0,2,1,1,1,1,3,0,0,4,1,1,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,1,1,5,5,1,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,1,5,5,5,5,5,5,0,0,0,0,0,5,0,3,0,3,3,1,31.8643897149498
111467,12681,124148,15061,11175,111467,15,6,1,1,5,5,5,5,5,5,5,5,1,1,1,1,494,5,3,0,1,2,1,1,1,12,1,5,0,2,1,0,5,5,5,5,5,5,5,0,2,1,1,1,1,3,0,0,4,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,1,1,5,1,5,5,1,1,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,4,0,4,4,1,97.1204036810556
150338,16573,166911,15082,15065,150338,15,8,2,1,5,5,5,5,5,5,5,5,1,1,1,6,266,5,3,0,1,2,1,1,1,10,7,4,0,2,1,0,5,5,5,5,5,5,4,0,2,1,1,1,1,3,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,1,5,5,1,5,1,NA,"B",NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,4,0,4,3,1,78.4622185340988
169327,18492,187819,15092,16983,169327,15,9,2,2,5,5,5,5,5,5,5,5,2,1,1,6,49,5,3,0,3,7,6,0,0,0,0,2,0,0,2,1,5,5,5,5,5,5,9,0,0,3,0,0,1,2,0,0,4,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,5,1,5,5,5,5,5,NA,NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,5,5,5,5,5,5,5,1,560000,0,0,0,0,1,2400000,3,0,3,2,1,25.6114081510844
189225,20558,209783,15711,18987,189225,15,71,1,2,5,5,5,5,5,5,5,5,2,1,1,1,63,1,3,0,1,2,1,1,1,98,8,3,1,0,1,0,5,5,5,5,5,5,3,1,0,1,1,1,1,3,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,1,5,5,5,5,1,NA,NA,NA,"D",2,0,3,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,4,0,4,3,1,166.204639357175
166825,18225,185050,15091,16716,166825,15,9,1,2,5,5,5,5,5,5,5,5,2,1,2,0,32,5,3,0,1,6,1,1,1,98,8,2,0,0,2,5,5,5,5,5,5,5,5,0,2,1,1,1,1,3,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,1,5,5,NA,NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,3,0,3,3,1,82.9434934874516
44350,5950,50300,15032,4447,44350,15,3,2,2,5,5,5,5,5,5,5,5,2,1,3,0,48,5,3,0,1,6,2,1,1,98,8,5,0,2,2,5,5,5,5,5,5,5,5,0,2,1,1,1,2,0,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,NA,NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,200000,1,1,"A",NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,1,54000,4,1,3,2,1,160.341112637237
204345,22071,226416,15721,20499,204345,15,72,1,2,5,5,5,5,5,5,5,5,2,1,1,6,98,5,3,0,1,6,1,1,5,0,0,5,0,1,1,0,5,5,5,5,5,5,5,0,1,1,1,1,1,2,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,NA,NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,4,0,4,3,1,49.9275120146394
33689,4864,38553,15022,3362,33689,15,2,2,2,1,1,5,5,5,5,5,5,2,1,1,5,63,5,3,0,1,2,1,1,1,8,1,2,0,0,2,5,5,5,5,5,5,5,8,0,1,4,0,0,1,2,0,0,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,"A",NA,NA,NA,1,1,0,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,0,5,0,5,4,1,346.444130882804
